feature,frequency,rank,docfreq,group
baraka_interior_open,5,62064,5,all
interior_open_onto,5,62065,5,all
open_onto_tree,5,62066,5,all
onto_tree_line,5,62067,5,all
tree_line_street,5,62068,5,all
line_street_potrero,5,62069,5,all
street_potrero_hill,5,62070,5,all
potrero_hill_still,5,62071,5,all
hill_still_arabian,5,62072,5,all
still_arabian_night,5,62073,5,all
arabian_night_appeal,5,62074,5,all
night_appeal_deep,5,62075,5,all
appeal_deep_red,5,62076,5,all
deep_red_wall,5,62077,5,all
red_wall_set,5,62078,5,all
wall_set_cubbyhol,5,62079,5,all
set_cubbyhol_votiv,5,62080,5,all
cubbyhol_votiv_candl,5,62081,5,all
votiv_candl_candl,5,62082,5,all
candl_candl_laden,5,62083,5,all
candl_laden_wrought,5,62084,5,all
laden_wrought_iron,5,62085,5,all
wrought_iron_chandeli,5,62086,5,all
iron_chandeli_center,5,62087,5,all
chandeli_center_seat,5,62088,5,all
center_seat_dine,5,62089,5,all
seat_dine_room,5,62090,5,all
dine_room_enhanc,5,62091,5,all
room_enhanc_exot,5,62092,5,all
enhanc_exot_romant,5,62093,5,all
exot_romant_mood,5,62094,5,all
lot_squeez_volunt,5,62095,5,all
squeez_volunt_market,5,62096,5,all
volunt_market_work,5,62097,5,all
market_work_day,5,62098,5,all
work_day_job,5,62099,5,all
day_job_massag,5,62100,5,all
job_massag_therapist,5,62101,5,all
think_onto_someth,5,62102,5,all
onto_someth_key,5,62103,5,all
someth_key_point,5,62104,5,all
key_point_idea,5,62105,5,all
point_idea_releas,5,62106,5,all
idea_releas_steadi,5,62107,5,all
releas_steadi_stream,5,62108,5,all
steadi_stream_music,5,62109,5,all
stream_music_instead,5,62110,5,all
music_instead_album,5,62111,5,all
instead_album_year,5,62112,5,all
album_year_interest,5,62113,5,all
year_interest_discuss,5,62114,5,all
interest_discuss_new,5,62115,5,all
discuss_new_one,5,62116,5,all
new_one_rather,5,62117,5,all
one_rather_ask,5,62118,5,all
rather_ask_music,5,62119,5,all
ask_music_fan,5,62120,5,all
music_fan_readili,5,62121,5,all
fan_readili_pay,5,62122,5,all
readili_pay_debat,5,62123,5,all
pay_debat_serial,5,62124,5,all
debat_serial_music,5,62125,5,all
serial_music_tend,5,62126,5,all
music_tend_revolv,5,62127,5,all
tend_revolv_around,5,62128,5,all
revolv_around_artist,5,62129,5,all
around_artist_creativ,5,62130,5,all
artist_creativ_process,5,62131,5,all
creativ_process_devolv,5,62132,5,all
process_devolv_argument,5,62133,5,all
devolv_argument_song,5,62134,5,all
argument_song_guy,5,62135,5,all
song_guy_album,5,62136,5,all
guy_album_guy,5,62137,5,all
album_guy_artist,5,62138,5,all
guy_artist_merit,5,62139,5,all
artist_merit_form,5,62140,5,all
merit_form_reader,5,62141,5,all
form_reader_caveat,5,62142,5,all
reader_caveat_much,5,62143,5,all
caveat_much_song,5,62144,5,all
much_song_guy,5,62145,5,all
song_guy_debat,5,62146,5,all
guy_debat_may,5,62147,5,all
debat_may_soon,5,62148,5,all
may_soon_besid,5,62149,5,all
soon_besid_point,5,62150,5,all
besid_point_ideal,5,62151,5,all
point_ideal_creativ,5,62152,5,all
ideal_creativ_process,5,62153,5,all
creativ_process_ideal,5,62154,5,all
process_ideal_get,5,62155,5,all
ideal_get_paid,5,62156,5,all
get_paid_consum,5,62157,5,all
paid_consum_pay,5,62158,5,all
consum_pay_album,5,62159,5,all
pay_album_behoov,5,62160,5,all
album_behoov_artist,5,62161,5,all
behoov_artist_find,5,62162,5,all
artist_find_anoth,5,62163,5,all
find_anoth_form,5,62164,5,all
earlier_wednesday_tsipra,5,62165,5,all
wednesday_tsipra_met,5,62166,5,all
tsipra_met_samara,5,62167,5,all
met_samara_venizelo,5,62168,5,all
samara_venizelo_fail,5,62169,5,all
venizelo_fail_win,5,62170,5,all
fail_win_support,5,62171,5,all
copi_late_fall,5,62172,5,all
late_fall_flyer,5,62173,5,all
fall_flyer_complet,5,62174,5,all
flyer_complet_date,5,62175,5,all
complet_date_time,5,62176,5,all
date_time_instructor,5,62177,5,all
time_instructor_inform,5,62178,5,all
instructor_inform_price,5,62179,5,all
inform_price_registr,5,62180,5,all
price_registr_inform,5,62181,5,all
registr_inform_contact,5,62182,5,all
inform_contact_summitcan@gmail.com,5,62183,5,all
contact_summitcan@gmail.com_call,5,62184,5,all
summitcan@gmail.com_call_summit,5,62185,5,all
call_summit_depart,5,62186,5,all
summit_depart_communiti,5,62187,5,all
depart_communiti_program,5,62188,5,all
communiti_program_can,5,62189,5,all
program_can_also,5,62190,5,all
can_also_stop,5,62191,5,all
also_stop_summit,5,62192,5,all
stop_summit_communiti,5,62193,5,all
summit_communiti_center,5,62194,5,all
communiti_center_pick,5,62195,5,all
center_pick_copi,5,62196,5,all
pick_copi_flyer,5,62197,5,all
copi_flyer_regist,5,62198,5,all
flyer_regist_answer,5,62199,5,all
regist_answer_question,5,62200,5,all
big_race_citi,5,62201,5,all
race_citi_includ,5,62202,5,all
citi_includ_district,5,62203,5,all
includ_district_three,5,62204,5,all
district_three_seat,5,62205,5,all
three_seat_current,5,62206,5,all
seat_current_held,5,62207,5,all
current_held_board,5,62208,5,all
held_board_presid,5,62209,5,all
board_presid_aaron,5,62210,5,all
presid_aaron_peskin,5,62211,5,all
aaron_peskin_term,5,62212,5,all
peskin_term_offic,5,62213,5,all
term_offic_district,5,62214,5,all
offic_district_includ,5,62215,5,all
district_includ_north,5,62216,5,all
includ_north_beach,5,62217,5,all
north_beach_candid,5,62218,5,all
beach_candid_david,5,62219,5,all
candid_david_chiu,5,62220,5,all
david_chiu_denis,5,62221,5,all
chiu_denis_mccarthi,5,62222,5,all
denis_mccarthi_rais,5,62223,5,all
mccarthi_rais_just,5,62224,5,all
sparki_never_forgot,5,62225,5,all
never_forgot_word,5,62226,5,all
forgot_word_rememb,5,62227,5,all
word_rememb_first,5,62228,5,all
rememb_first_time,5,62229,5,all
first_time_told,5,62230,5,all
time_told_proud,5,62231,5,all
told_proud_alston,5,62232,5,all
proud_alston_taken,5,62233,5,all
alston_taken_time,5,62234,5,all
taken_time_share,5,62235,5,all
time_share_right,5,62236,5,all
share_right_end,5,62237,5,all
right_end_kept,5,62238,5,all
end_kept_word,5,62239,5,all
kept_word_close,5,62240,5,all
word_close_heart,5,62241,5,all
close_heart_made,5,62242,5,all
heart_made_alston,5,62243,5,all
made_alston_proud,5,62244,5,all
futur_plan_radcliff,5,62245,5,all
plan_radcliff_appear,5,62246,5,all
radcliff_appear_broadway,5,62247,5,all
appear_broadway_next,5,62248,5,all
broadway_next_year,5,62249,5,all
next_year_succeed,5,62250,5,all
year_succeed_busi,5,62251,5,all
succeed_busi_without,5,62252,5,all
busi_without_realli,5,62253,5,all
without_realli_tri,5,62254,5,all
realli_tri_mission,5,62255,5,all
tri_mission_now,5,62256,5,all
mission_now_immedi,5,62257,5,all
now_immedi_plan,5,62258,5,all
immedi_plan_keep,5,62259,5,all
plan_keep_danc,5,62260,5,all
keep_danc_sing,5,62261,5,all
danc_sing_lesson,5,62262,5,all
heighten_airport_secur,5,62263,5,all
airport_secur_made,5,62264,5,all
secur_made_travel,5,62265,5,all
made_travel_difficult,5,62266,5,all
travel_difficult_travel,5,62267,5,all
difficult_travel_medic,5,62268,5,all
travel_medic_condit,5,62269,5,all
medic_condit_novemb,5,62270,5,all
condit_novemb_high,5,62271,5,all
novemb_high_public,5,62272,5,all
high_public_case,5,62273,5,all
public_case_involv,5,62274,5,all
case_involv_bladder,5,62275,5,all
involv_bladder_cancer,5,62276,5,all
bladder_cancer_survivor,5,62277,5,all
cancer_survivor_urin,5,62278,5,all
survivor_urin_pat,5,62279,5,all
urin_pat_screener,5,62280,5,all
pat_screener_let,5,62281,5,all
screener_let_explain,5,62282,5,all
let_explain_medic,5,62283,5,all
explain_medic_condit,5,62284,5,all
whole_communiti_right,5,62285,5,all
communiti_right_now,5,62286,5,all
right_now_triag,5,62287,5,all
now_triag_mode,5,62288,5,all
triag_mode_said,5,62289,5,all
mode_said_wendi,5,62290,5,all
said_wendi_young,5,62291,5,all
wendi_young_execut,5,62292,5,all
young_execut_director,5,62293,5,all
execut_director_kid,5,62294,5,all
director_kid_need,5,62295,5,all
kid_need_defens,5,62296,5,all
need_defens_washington,5,62297,5,all
defens_washington_d.c,5,62298,5,all
washington_d.c_base,5,62299,5,all
d.c_base_nonprofit,5,62300,5,all
base_nonprofit_match,5,62301,5,all
nonprofit_match_pro,5,62302,5,all
match_pro_bono,5,62303,5,all
pro_bono_attorney,5,62304,5,all
bono_attorney_unaccompani,5,62305,5,all
attorney_unaccompani_minor,5,62306,5,all
unaccompani_minor_navig,5,62307,5,all
minor_navig_immigr,5,62308,5,all
navig_immigr_system,5,62309,5,all
immigr_system_import,5,62310,5,all
system_import_resourc,5,62311,5,all
import_resourc_capac,5,62312,5,all
resourc_capac_meet,5,62313,5,all
capac_meet_need,5,62314,5,all
meet_need_quit,5,62315,5,all
need_quit_yet,5,62316,5,all
monarca_team_offici,5,62317,5,all
team_offici_say,5,62318,5,all
offici_say_slot,5,62319,5,all
say_slot_open,5,62320,5,all
slot_open_given,5,62321,5,all
open_given_intens,5,62322,5,all
given_intens_heat,5,62323,5,all
intens_heat_morelia,5,62324,5,all
heat_morelia_michoacan,5,62325,5,all
morelia_michoacan_match,5,62326,5,all
michoacan_match_play,5,62327,5,all
port_author_new,5,62328,5,all
author_new_york,5,62329,5,all
york_new_jersey,5,62330,5,all
new_jersey_announc,5,62331,5,all
jersey_announc_incom,5,62332,5,all
announc_incom_outgo,5,62333,5,all
incom_outgo_flight,5,62334,5,all
outgo_flight_sunday,5,62335,5,all
flight_sunday_five,5,62336,5,all
sunday_five_new,5,62337,5,all
five_new_york,5,62338,5,all
new_york_area,5,62339,5,all
york_area_airport,5,62340,5,all
area_airport_mean,5,62341,5,all
airport_mean_thousand,5,62342,5,all
mean_thousand_flight,5,62343,5,all
thousand_flight_cancel,5,62344,5,all
flight_cancel_peopl,5,62345,5,all
cancel_peopl_flight,5,62346,5,all
peopl_flight_said,5,62347,5,all
flight_said_steve,5,62348,5,all
said_steve_coleman,5,62349,5,all
steve_coleman_port,5,62350,5,all
coleman_port_author,5,62351,5,all
port_author_spokesman,5,62352,5,all
author_spokesman_port,5,62353,5,all
spokesman_port_author,5,62354,5,all
port_author_bridg,5,62355,5,all
author_bridg_tunnel,5,62356,5,all
bridg_tunnel_remain,5,62357,5,all
tunnel_remain_open,5,62358,5,all
remain_open_path,5,62359,5,all
open_path_train,5,62360,5,all
path_train_halt,5,62361,5,all
train_halt_afternoon,5,62362,5,all
hooti_extend_hiatus,5,62363,5,all
extend_hiatus_extend,5,62364,5,all
hiatus_extend_fact,5,62365,5,all
extend_fact_mani,5,62366,5,all
fact_mani_peopl,5,62367,5,all
mani_peopl_think,5,62368,5,all
peopl_think_rucker,5,62369,5,all
think_rucker_guitarist,5,62370,5,all
rucker_guitarist_mark,5,62371,5,all
guitarist_mark_bryan,5,62372,5,all
mark_bryan_bassist,5,62373,5,all
bryan_bassist_dean,5,62374,5,all
bassist_dean_felber,5,62375,5,all
dean_felber_drummer,5,62376,5,all
felber_drummer_jim,5,62377,5,all
drummer_jim_soni,5,62378,5,all
jim_soni_sonefeld,5,62379,5,all
soni_sonefeld_part,5,62380,5,all
sonefeld_part_way,5,62381,5,all
season_began_trip,5,62382,5,all
began_trip_indianapoli,5,62383,5,all
trip_indianapoli_one,5,62384,5,all
indianapoli_one_two,5,62385,5,all
one_two_exhibit,5,62386,5,all
two_exhibit_game,5,62387,5,all
exhibit_game_feel,5,62388,5,all
game_feel_like,5,62389,5,all
feel_like_yesterday,5,62390,5,all
like_yesterday_forev,5,62391,5,all
yesterday_forev_ago,5,62392,5,all
forev_ago_sixti,5,62393,5,all
ago_sixti_four,5,62394,5,all
sixti_four_game,5,62395,5,all
four_game_day,5,62396,5,all
game_day_later,5,62397,5,all
day_later_bull,5,62398,5,all
later_bull_season,5,62399,5,all
bull_season_near,5,62400,5,all
season_near_end,5,62401,5,all
near_end_anoth,5,62402,5,all
end_anoth_trip,5,62403,5,all
anoth_trip_indianapoli,5,62404,5,all
trip_indianapoli_penultim,5,62405,5,all
indianapoli_penultim_game,5,62406,5,all
penultim_game_season,5,62407,5,all
game_season_essenti,5,62408,5,all
season_essenti_question,5,62409,5,all
essenti_question_remain,5,62410,5,all
feb_letter_obtain,5,62411,5,all
letter_obtain_republ,5,62412,5,all
obtain_republ_todd,5,62413,5,all
republ_todd_lawson,5,62414,5,all
todd_lawson_assist,5,62415,5,all
lawson_assist_attorney,5,62416,5,all
attorney_general_ask,5,62417,5,all
general_ask_behr,5,62418,5,all
behr_preserv_day,5,62419,5,all
preserv_day_e,5,62420,5,all
day_e_mail,5,62421,5,all
e_mail_attach,5,62422,5,all
mail_attach_call,5,62423,5,all
attach_call_log,5,62424,5,all
call_log_text,5,62425,5,all
log_text_multimedia,5,62426,5,all
text_multimedia_messag,5,62427,5,all
multimedia_messag_fax,5,62428,5,all
messag_fax_voicemail,5,62429,5,all
fax_voicemail_instant,5,62430,5,all
voicemail_instant_messag,5,62431,5,all
instant_messag_pertain,5,62432,5,all
messag_pertain_babeu,5,62433,5,all
pertain_babeu_request,5,62434,5,all
babeu_request_also,5,62435,5,all
request_also_ask,5,62436,5,all
also_ask_behr,5,62437,5,all
behr_preserv_list,5,62438,5,all
preserv_list_item,5,62439,5,all
list_item_issu,5,62440,5,all
item_issu_util,5,62441,5,all
issu_util_babeu,5,62442,5,all
util_babeu_cellphon,5,62443,5,all
babeu_cellphon_smartphon,5,62444,5,all
cellphon_smartphon_laptop,5,62445,5,all
smartphon_laptop_desktop,5,62446,5,all
laptop_desktop_comput,5,62447,5,all
two_member_execut,5,62448,5,all
member_execut_staff,5,62449,5,all
execut_staff_also,5,62450,5,all
staff_also_left,5,62451,5,all
also_left_depart,5,62452,5,all
left_depart_privat,5,62453,5,all
depart_privat_sector,5,62454,5,all
sector_job_william,5,62455,5,all
job_william_benjamin,5,62456,5,all
william_benjamin_clifford,5,62457,5,all
benjamin_clifford_myer,5,62458,5,all
mr_chen_said,5,62459,5,all
chen_said_bitter,5,62460,5,all
said_bitter_toward,5,62461,5,all
bitter_toward_u.,5,62462,5,all
toward_u._embassi,5,62463,5,all
u._embassi_affair,5,62464,5,all
embassi_affair_feel,5,62465,5,all
affair_feel_work,5,62466,5,all
feel_work_embassi,5,62467,5,all
work_embassi_done,5,62468,5,all
embassi_done_busi,5,62469,5,all
done_busi_bad,5,62470,5,all
busi_bad_said,5,62471,5,all
bad_said_understand,5,62472,5,all
said_understand_complet,5,62473,5,all
understand_complet_someth,5,62474,5,all
complet_someth_solv,5,62475,5,all
despit_relat_calm,5,62476,5,all
relat_calm_year,5,62477,5,all
calm_year_hand,5,62478,5,all
year_hand_bust,5,62479,5,all
hand_bust_drink,5,62480,5,all
bust_drink_fight,5,62481,5,all
drink_fight_even,5,62482,5,all
fight_even_assault,5,62483,5,all
even_assault_polic,5,62484,5,all
assault_polic_hors,5,62485,5,all
polic_hors_offic,5,62486,5,all
hors_offic_caught,5,62487,5,all
offic_caught_eight,5,62488,5,all
caught_eight_peopl,5,62489,5,all
eight_peopl_weapon,5,62490,5,all
peopl_weapon_includ,5,62491,5,all
weapon_includ_one,5,62492,5,all
includ_one_gun,5,62493,5,all
one_gun_said,5,62494,5,all
gun_said_san,5,62495,5,all
said_san_jose,5,62496,5,all
san_jose_spokesman,5,62497,5,all
jose_spokesman_offic,5,62498,5,all
spokesman_offic_jose,5,62499,5,all
offic_jose_garcia,5,62500,5,all
critic_jame_age,5,62501,5,all
jame_age_wrote,5,62502,5,all
age_wrote_ever,5,62503,5,all
wrote_ever_sinc,5,62504,5,all
ever_sinc_first,5,62505,5,all
sinc_first_saw,5,62506,5,all
first_saw_child,5,62507,5,all
saw_child_choke,5,62508,5,all
child_choke_peculiar,5,62509,5,all
choke_peculiar_sort,5,62510,5,all
peculiar_sort_ador,5,62511,5,all
sort_ador_might,5,62512,5,all
ador_might_felt,5,62513,5,all
might_felt_grade,5,62514,5,all
felt_grade_primari,5,62515,5,all
grade_primari_school,5,62516,5,all
know_famili_know,5,62517,5,all
famili_know_live,5,62518,5,all
know_live_pay,5,62519,5,all
live_pay_consequ,5,62520,5,all
earli_morn_nov,5,62521,5,all
morn_nov_brother,5,62522,5,all
nov_brother_went,5,62523,5,all
brother_went_store,5,62524,5,all
went_store_saw,5,62525,5,all
store_saw_close,5,62526,5,all
saw_close_insect,5,62527,5,all
close_insect_extermin,5,62528,5,all
insect_extermin_waldem,5,62529,5,all
extermin_waldem_said,5,62530,5,all
waldem_said_employe,5,62531,5,all
said_employe_insid,5,62532,5,all
employe_insid_prepar,5,62533,5,all
insid_prepar_reopen,5,62534,5,all
prepar_reopen_store,5,62535,5,all
reopen_store_akins,5,62536,5,all
store_akins_decid,5,62537,5,all
akins_decid_rob,5,62538,5,all
decid_rob_prosecutor,5,62539,5,all
rob_prosecutor_said,5,62540,5,all
amini_silatolu_g,5,62541,5,all
silatolu_g_t,5,62542,5,all
g_t_midwestern,5,62543,5,all
t_midwestern_state,5,62544,5,all
big_big_shoe,5,62545,5,all
shoe_fill_jorg,5,62546,5,all
fill_jorg_jarrin,5,62547,5,all
jorg_jarrin_said,5,62548,5,all
jarrin_said_hand,5,62549,5,all
said_hand_around,5,62550,5,all
hand_around_long,5,62551,5,all
around_long_see,5,62552,5,all
long_see_father,5,62553,5,all
see_father_advantag,5,62554,5,all
hunter_commit_cost,5,62555,5,all
commit_cost_error,5,62556,5,all
cost_error_angel,5,62557,5,all
error_angel_manag,5,62558,5,all
angel_manag_just,5,62559,5,all
manag_just_three,5,62560,5,all
just_three_hit,5,62561,5,all
three_hit_loss,5,62562,5,all
hit_loss_cleveland,5,62563,5,all
studi_left_modot,5,62564,5,all
left_modot_choic,5,62565,5,all
modot_choic_dismantl,5,62566,5,all
choic_dismantl_variabl,5,62567,5,all
dismantl_variabl_speed,5,62568,5,all
variabl_speed_limit,5,62569,5,all
speed_limit_program,5,62570,5,all
limit_program_improv,5,62571,5,all
program_improv_blair,5,62572,5,all
improv_blair_said,5,62573,5,all
blair_said_state,5,62574,5,all
said_state_decid,5,62575,5,all
state_decid_preserv,5,62576,5,all
decid_preserv_part,5,62577,5,all
preserv_part_program,5,62578,5,all
part_program_form,5,62579,5,all
program_form_advisori,5,62580,5,all
form_advisori_speed,5,62581,5,all
advisori_speed_limit,5,62582,5,all
sever_contest_includ,5,62583,5,all
contest_includ_chanc,5,62584,5,all
includ_chanc_win,5,62585,5,all
chanc_win_car,5,62586,5,all
win_car_prize,5,62587,5,all
car_prize_award,5,62588,5,all
prize_award_top,5,62589,5,all
award_top_three,5,62590,5,all
top_three_foursom,5,62591,5,all
galen_high_fit,5,62592,5,all
high_fit_level,5,62593,5,all
fit_level_can,5,62594,5,all
level_can_get,5,62595,5,all
can_get_race,5,62596,5,all
get_race_make,5,62597,5,all
race_make_team,5,62598,5,all
make_team_oregon,5,62599,5,all
team_oregon_project,5,62600,5,all
oregon_project_coach,5,62601,5,all
project_coach_alberto,5,62602,5,all
coach_alberto_salazar,5,62603,5,all
alberto_salazar_said,5,62604,5,all
appear_sussex_counti,5,62605,5,all
sussex_counti_come,5,62606,5,all
counti_come_christi,5,62607,5,all
come_christi_said,5,62608,5,all
christi_said_becom,5,62609,5,all
said_becom_clearer,5,62610,5,all
becom_clearer_clearer,5,62611,5,all
clearer_clearer_gov,5,62612,5,all
clearer_gov_romney,5,62613,5,all
gov_romney_strongest,5,62614,5,all
romney_strongest_candid,5,62615,5,all
strongest_candid_republican,5,62616,5,all
candid_republican_parti,5,62617,5,all
republican_parti_take,5,62618,5,all
parti_take_presid,5,62619,5,all
take_presid_obama,5,62620,5,all
bob_kentfield_champion,5,62621,5,all
kentfield_champion_lightweight,5,62622,5,all
champion_lightweight_sculler,5,62623,5,all
lightweight_sculler_start,5,62624,5,all
sculler_start_marin,5,62625,5,all
start_marin_row,5,62626,5,all
marin_row_club,5,62627,5,all
row_club_san,5,62628,5,all
club_san_rafael,5,62629,5,all
court_said_even,5,62630,5,all
said_even_though,5,62631,5,all
even_though_appear,5,62632,5,all
though_appear_applic,5,62633,5,all
appear_applic_may,5,62634,5,all
applic_may_appli,5,62635,5,all
may_appli_conceal,5,62636,5,all
handgun_licens_secur,5,62637,5,all
licens_secur_measur,5,62638,5,all
secur_measur_sheriff,5,62639,5,all
measur_sheriff_argument,5,62640,5,all
sheriff_argument_secur,5,62641,5,all
argument_secur_measur,5,62642,5,all
secur_measur_exempt,5,62643,5,all
measur_exempt_appli,5,62644,5,all
exempt_appli_conceal,5,62645,5,all
handgun_licens_run,5,62646,5,all
licens_run_problem,5,62647,5,all
run_problem_sheriff,5,62648,5,all
problem_sheriff_person,5,62649,5,all
sheriff_person_interest,5,62650,5,all
person_interest_exempt,5,62651,5,all
interest_exempt_argument,5,62652,5,all
saunder_great_question,5,62653,5,all
great_question_immedi,5,62654,5,all
question_immedi_answer,5,62655,5,all
immedi_answer_research,5,62656,5,all
two_buy_ketchup,5,62657,5,all
buy_ketchup_two,5,62658,5,all
ketchup_two_might,5,62659,5,all
two_might_one,5,62660,5,all
asia_cruis_termin,5,62661,5,all
cruis_termin_assn,5,62662,5,all
termin_assn_project,5,62663,5,all
assn_project_million,5,62664,5,all
project_million_annual,5,62665,5,all
million_annual_cruis,5,62666,5,all
annual_cruis_passeng,5,62667,5,all
cruis_passeng_asia,5,62668,5,all
passeng_asia_thank,5,62669,5,all
asia_thank_grow,5,62670,5,all
thank_grow_asian,5,62671,5,all
grow_asian_middl,5,62672,5,all
asian_middl_class,5,62673,5,all
middl_class_anoth,5,62674,5,all
class_anoth_sign,5,62675,5,all
anoth_sign_time,5,62676,5,all
sign_time_atlanti,5,62677,5,all
time_atlanti_event,5,62678,5,all
atlanti_event_charter,5,62679,5,all
event_charter_ship,5,62680,5,all
charter_ship_gay,5,62681,5,all
ship_gay_cruis,5,62682,5,all
gay_cruis_offer,5,62683,5,all
cruis_offer_first,5,62684,5,all
offer_first_asia,5,62685,5,all
first_asia_cruis,5,62686,5,all
asia_cruis_doubl,5,62687,5,all
fire_extinguish_within,5,62688,5,all
extinguish_within_half,5,62689,5,all
within_half_hour,5,62690,5,all
half_hour_caus,5,62691,5,all
hour_caus_littl,5,62692,5,all
caus_littl_damag,5,62693,5,all
littl_damag_build,5,62694,5,all
damag_build_report,5,62695,5,all
build_report_injuri,5,62696,5,all
report_injuri_accord,5,62697,5,all
injuri_accord_fire,5,62698,5,all
accord_fire_depart,5,62699,5,all
fire_depart_piec,5,62700,5,all
depart_piec_apparatus,5,62701,5,all
piec_apparatus_firefight,5,62702,5,all
apparatus_firefight_paramed,5,62703,5,all
firefight_paramed_involv,5,62704,5,all
polic_also_found,5,62705,5,all
tom_ash_spokesman,5,62706,5,all
ash_spokesman_buckey,5,62707,5,all
spokesman_buckey_associ,5,62708,5,all
buckey_associ_school,5,62709,5,all
associ_school_administr,5,62710,5,all
school_administr_support,5,62711,5,all
administr_support_bill,5,62712,5,all
support_bill_final,5,62713,5,all
bill_final_form,5,62714,5,all
final_form_said,5,62715,5,all
form_said_school,5,62716,5,all
said_school_lot,5,62717,5,all
school_lot_control,5,62718,5,all
lot_control_kid,5,62719,5,all
control_kid_eat,5,62720,5,all
kid_eat_level,5,62721,5,all
eat_level_exercis,5,62722,5,all
level_exercis_get,5,62723,5,all
exercis_get_outsid,5,62724,5,all
get_outsid_school,5,62725,5,all
outsid_school_day,5,62726,5,all
good_idea_call,5,62727,5,all
idea_call_state,5,62728,5,all
call_state_depart,5,62729,5,all
state_depart_assess,5,62730,5,all
depart_assess_taxat,5,62731,5,all
assess_taxat_request,5,62732,5,all
taxat_request_properti,5,62733,5,all
request_properti_worksheet,5,62734,5,all
properti_worksheet_give,5,62735,5,all
worksheet_give_detail,5,62736,5,all
give_detail_land,5,62737,5,all
detail_land_improv,5,62738,5,all
land_improv_assessor,5,62739,5,all
improv_assessor_use,5,62740,5,all
assessor_use_everi,5,62741,5,all
use_everi_three,5,62742,5,all
everi_three_year,5,62743,5,all
three_year_revalu,5,62744,5,all
year_revalu_home,5,62745,5,all
revalu_home_busi,5,62746,5,all
home_busi_properti,5,62747,5,all
busi_properti_hand,5,62748,5,all
properti_hand_can,5,62749,5,all
hand_can_take,5,62750,5,all
can_take_look,5,62751,5,all
take_look_see,5,62752,5,all
look_see_anyth,5,62753,5,all
see_anyth_amiss,5,62754,5,all
hope_blue_commit,5,62755,5,all
blue_commit_physic,5,62756,5,all
commit_physic_big,5,62757,5,all
physic_big_la,5,62758,5,all
big_la_team,5,62759,5,all
la_team_start,5,62760,5,all
team_start_win,5,62761,5,all
start_win_battl,5,62762,5,all
win_battl_tight,5,62763,5,all
battl_tight_space,5,62764,5,all
tight_space_hope,5,62765,5,all
space_hope_blue,5,62766,5,all
hope_blue_best,5,62767,5,all
best_player_start,5,62768,5,all
player_start_play,5,62769,5,all
play_like_blue,5,62770,5,all
like_blue_best,5,62771,5,all
best_player_hope,5,62772,5,all
player_hope_alex,5,62773,5,all
hope_alex_pietrangelo,5,62774,5,all
alex_pietrangelo_can,5,62775,5,all
pietrangelo_can_give,5,62776,5,all
can_give_team,5,62777,5,all
give_team_boost,5,62778,5,all
team_boost_return,5,62779,5,all
boost_return_game,5,62780,5,all
return_game_fellow,5,62781,5,all
game_fellow_defenseman,5,62782,5,all
fellow_defenseman_kevin,5,62783,5,all
defenseman_kevin_shattenkirk,5,62784,5,all
kevin_shattenkirk_can,5,62785,5,all
shattenkirk_can_get,5,62786,5,all
can_get_game,5,62787,5,all
get_game_order,5,62788,5,all
game_order_hope,5,62789,5,all
order_hope_blue,5,62790,5,all
hope_blue_forward,5,62791,5,all
blue_forward_rememb,5,62792,5,all
forward_rememb_persist,5,62793,5,all
rememb_persist_effect,5,62794,5,all
persist_effect_backcheck,5,62795,5,all
effect_backcheck_import,5,62796,5,all
backcheck_import_factor,5,62797,5,all
import_factor_team,5,62798,5,all
factor_team_superb,5,62799,5,all
team_superb_defens,5,62800,5,all
superb_defens_perform,5,62801,5,all
defens_perform_season,5,62802,5,all
perform_season_time,5,62803,5,all
season_time_work,5,62804,5,all
time_work_harder,5,62805,5,all
high_school_boy,5,62806,5,all
school_boy_basketbal,5,62807,5,all
lawsuit_also_cite,5,62808,5,all
also_cite_risk,5,62809,5,all
cite_risk_landfil,5,62810,5,all
risk_landfil_includ,5,62811,5,all
landfil_includ_impair,5,62812,5,all
includ_impair_view,5,62813,5,all
impair_view_decreas,5,62814,5,all
view_decreas_properti,5,62815,5,all
decreas_properti_valu,5,62816,5,all
properti_valu_truck,5,62817,5,all
valu_truck_traffic,5,62818,5,all
truck_traffic_discourag,5,62819,5,all
traffic_discourag_visitor,5,62820,5,all
discourag_visitor_labadi,5,62821,5,all
visitor_labadi_main,5,62822,5,all
labadi_main_street,5,62823,5,all
main_street_one,5,62824,5,all
street_one_plaintiff,5,62825,5,all
one_plaintiff_fear,5,62826,5,all
plaintiff_fear_affect,5,62827,5,all
fear_affect_alpaca,5,62828,5,all
affect_alpaca_oper,5,62829,5,all
roark_plead_guilti,5,62830,5,all
plead_guilti_feloni,5,62831,5,all
guilti_feloni_count,5,62832,5,all
feloni_count_second,5,62833,5,all
count_second_degre,5,62834,5,all
second_degre_assault,5,62835,5,all
degre_assault_sentenc,5,62836,5,all
assault_sentenc_five,5,62837,5,all
sentenc_five_year,5,62838,5,all
ashland_chariti_prosecutor,5,62839,5,all
chariti_prosecutor_want,5,62840,5,all
prosecutor_want_send,5,62841,5,all
want_send_co,5,62842,5,all
send_co_founder,5,62843,5,all
co_founder_islam,5,62844,5,all
